,date_time,site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_ci,srch_co,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster
14408123,2014-12-18 10:23:07,2,3,29,194,28215,,972349,0,1,9,2015-01-24,2015-02-06,2,1,1,8832,1,0,1,2,50,627,55
934286,2014-06-01 15:26:16,2,3,66,462,17112,116.314,682223,1,0,9,2014-06-18,2014-06-21,2,0,1,8273,1,0,1,2,50,660,95
15804604,2014-05-02 16:11:16,24,2,3,60,4699,,5924,1,1,0,2014-07-06,2014-07-11,2,0,1,21766,1,0,1,6,208,1418,22
16012908,2014-06-03 15:52:57,2,3,218,17,39100,,532571,0,0,9,2014-06-13,2014-06-15,1,0,1,8818,1,0,1,3,99,88,46
13401037,2014-07-15 20:23:39,2,3,66,348,25443,2570.9033,347532,0,0,9,2014-08-18,2014-08-21,2,1,1,8279,1,0,1,2,50,1230,19
25023095,2013-07-29 23:22:53,11,3,103,45,38784,,914234,0,0,9,2013-08-31,2013-09-07,1,0,1,8288,1,0,1,2,198,399,18
7239370,2014-11-20 09:58:46,2,3,66,174,24103,2165.6446,826906,0,0,9,2014-11-20,2014-11-21,1,0,1,11982,1,0,1,2,50,488,28
7549219,2014-08-27 11:42:57,2,3,66,318,27770,125.8968,497353,0,0,0,2014-09-02,2014-09-04,1,0,1,27489,1,0,1,2,50,1057,7
1092766,2013-10-23 06:42:56,2,3,66,435,40631,430.2384,1148164,0,0,9,2013-10-24,2013-10-27,2,2,1,17563,1,0,1,2,50,1235,48
36890604,2014-01-26 08:54:08,2,3,66,348,46248,1631.1386,846388,0,1,9,2014-07-03,2014-07-06,4,0,1,11439,1,0,1,4,163,1503,65
29757394,2014-03-27 10:01:20,35,2,70,47,14566,,1197308,1,0,9,2014-03-29,2014-03-30,2,0,1,24723,6,0,6,3,182,79,81
4068886,2013-08-30 14:46:04,2,3,66,311,30031,108.7605,932201,0,0,9,2013-08-31,2013-09-01,2,0,1,8828,1,0,1,2,50,493,76
19825111,2014-09-10 13:13:02,2,3,66,226,9101,4357.8877,931398,0,0,3,2014-10-24,2014-10-26,2,0,1,23060,6,0,1,6,204,27,35
8554664,2014-10-01 13:43:40,17,1,133,20,48773,,1115864,0,0,1,2014-10-14,2014-10-21,2,0,1,19154,6,0,1,6,77,6,38
32908983,2013-07-05 09:34:19,25,2,23,48,4924,,1193070,0,0,9,2013-07-11,2013-07-15,1,0,1,8267,1,0,1,2,50,675,55
8120581,2014-06-11 18:47:24,2,3,66,462,1263,170.2421,966734,0,0,9,2014-07-14,2014-07-21,2,0,1,26428,6,0,2,2,198,402,19
17227136,2013-05-25 06:37:31,11,3,205,385,45494,190.0552,52991,0,0,9,2013-06-09,2013-06-10,1,0,1,11360,1,0,2,2,50,724,50
22953707,2014-11-23 19:42:46,2,3,66,174,45042,225.5966,429769,0,0,9,2014-12-02,2014-12-03,6,0,3,12206,6,0,1,2,50,628,79
4872394,2014-09-17 22:35:43,2,3,66,462,1263,2389.2445,575219,0,0,9,2014-10-24,2014-10-25,2,1,1,12483,5,0,1,2,50,674,13
10281433,2014-03-14 17:55:05,2,3,66,174,21942,188.537,1149289,0,0,4,2014-03-16,2014-03-17,2,2,1,46239,1,0,3,4,8,139,81
37564880,2014-04-16 09:58:17,2,3,66,220,3781,406.61699999999996,859724,0,1,0,2014-05-19,2014-05-22,2,0,1,11318,1,0,1,2,50,1442,96
36512507,2014-12-16 18:58:34,11,3,205,354,11747,434.8816,633566,0,0,9,2014-12-31,2015-01-02,2,0,1,30462,4,0,1,2,50,690,18
15572276,2013-08-21 22:03:12,2,3,66,404,30697,64.3117,586794,0,0,9,2013-08-29,2013-08-31,2,0,1,27279,1,1,1,2,50,736,82
26258766,2013-05-29 12:16:40,2,3,66,174,44465,1751.1886,81654,0,0,9,2013-06-04,2013-06-05,1,0,1,12683,5,0,1,2,50,715,2
23049705,2014-09-27 20:52:57,2,3,66,184,2037,15.9757,823240,0,0,9,2014-10-11,2014-10-12,2,0,1,21645,1,0,1,2,50,653,68
17732597,2014-08-17 22:35:49,25,2,23,78,23278,,129630,0,0,5,2014-10-02,2014-10-05,1,0,1,13094,3,0,1,2,50,212,41
9966869,2013-03-20 19:38:43,2,3,66,356,22202,1986.0782,1142965,0,1,9,2013-06-26,2013-07-06,4,0,1,8810,1,0,1,4,8,1532,31
14079674,2014-12-27 00:06:51,2,3,66,356,34525,,8419,0,0,9,2014-12-27,2014-12-28,2,0,1,23541,6,0,2,2,50,660,9
35617674,2014-10-18 07:33:40,2,3,66,348,48862,1008.317,804125,0,0,9,2014-11-07,2014-11-09,2,0,1,13775,4,0,1,2,50,686,33
2113695,2014-03-21 16:25:44,2,3,66,174,49110,189.4215,550788,1,0,9,2014-04-02,2014-04-04,2,0,1,8250,1,0,1,2,50,628,49
13956325,2013-01-22 08:42:18,2,3,66,435,48846,494.4568,864941,0,1,9,2013-02-06,2013-02-08,1,0,1,12189,6,0,1,2,50,637,95
34976172,2014-03-06 17:26:32,37,1,69,692,45077,,787607,0,0,1,2014-03-18,2014-03-20,2,0,1,13925,6,0,1,4,8,126,52
37383219,2013-04-27 05:46:53,2,3,66,442,9891,1231.2627,192852,1,1,9,2013-05-30,2013-06-02,2,0,1,8254,1,0,1,2,50,365,37
27622248,2014-03-04 11:22:55,2,3,66,348,26037,3362.2582,402672,0,0,9,2014-06-05,2014-06-08,1,0,1,46629,3,0,1,6,170,313,14
37138331,2014-08-08 10:25:39,2,3,66,462,52482,2397.9039,544732,0,0,2,2014-08-30,2014-08-31,2,1,1,8267,1,0,1,2,50,675,86
1968215,2014-07-29 09:23:46,2,3,66,356,9033,3398.8072,140211,0,1,9,2015-02-14,2015-02-21,2,2,1,8861,1,0,1,4,146,100,60
26008378,2013-01-21 00:03:44,2,3,66,174,18354,386.5183,564205,0,0,4,2013-02-21,2013-02-23,4,0,2,8250,1,0,3,2,50,628,54
32952928,2013-05-09 11:29:02,2,3,66,153,23511,1219.8878,110601,0,0,1,2013-06-21,2013-06-24,2,0,1,8281,1,1,1,2,50,663,95
27323618,2013-09-20 05:36:20,2,3,66,226,22875,5715.5398,770700,0,0,9,2013-10-30,2013-10-31,2,1,1,8245,1,0,1,6,22,245,67
32200704,2014-12-26 22:41:07,2,3,66,153,51510,306.3704,360798,1,0,0,2014-12-28,2014-12-29,4,0,2,15916,5,0,3,2,50,969,48
2191043,2014-11-17 11:37:56,2,3,66,337,51661,,768899,0,1,9,2014-12-26,2014-12-30,2,2,1,8279,1,0,2,2,50,1230,95
25485038,2014-05-04 10:39:00,2,3,66,258,10163,4180.1057,82586,0,0,9,2015-04-03,2015-04-10,2,3,1,8855,1,0,2,2,50,213,92
26241285,2014-05-31 22:44:52,24,2,3,50,22013,,20198,0,0,9,2014-06-04,2014-06-08,1,0,1,669,3,0,1,2,50,212,17
14228347,2014-12-27 17:42:45,37,1,69,603,25894,,452570,0,0,1,2015-08-07,2015-08-10,2,0,1,27568,6,0,1,2,50,643,93
15227232,2014-06-07 16:47:56,2,3,66,220,43026,1851.3220000000001,876344,0,0,9,2014-09-25,2014-09-30,4,0,2,42604,1,0,1,2,50,503,72
6485680,2013-08-01 17:40:38,2,3,103,45,38784,,1193690,0,0,9,2014-01-06,2014-01-18,3,0,1,8267,1,0,6,2,50,675,41
36886639,2013-08-08 10:57:09,2,3,66,363,12346,128.091,837040,0,0,9,2013-09-13,2013-09-15,4,1,2,25335,6,0,2,2,50,191,41
4288026,2014-10-28 14:09:14,2,3,66,174,39877,2118.6285,272452,0,1,9,2015-01-14,2015-01-18,2,1,1,8791,1,0,1,4,8,110,84
8313474,2014-04-10 19:57:17,2,3,66,246,50661,7490.9906,310241,0,0,0,2014-06-09,2014-06-11,2,0,1,4266,6,0,2,6,144,1226,46
4330524,2013-04-29 11:41:48,2,3,66,198,17875,4740.968,393376,1,0,3,2014-01-28,2014-01-31,2,0,1,8351,6,0,1,4,196,2027,64
14238090,2014-10-13 12:57:53,2,3,66,311,7661,,482911,1,0,9,2014-10-17,2014-10-18,2,0,1,6499,3,1,1,2,50,676,13
5348233,2014-12-05 23:37:31,17,1,133,31,29905,,606774,0,1,0,2014-12-19,2014-12-21,2,0,1,8745,1,1,1,6,204,27,38
5567946,2013-10-20 21:31:42,2,3,66,258,38801,1446.5173,1190280,0,1,0,2013-11-28,2013-11-30,2,0,1,8250,1,0,1,2,50,628,88
18839478,2014-04-11 10:44:15,2,3,66,325,56047,118.7527,616193,1,0,0,2014-08-16,2014-08-17,2,0,1,235,1,0,1,2,50,1656,48
19348288,2014-08-22 10:09:15,2,3,66,348,48774,3097.0026,780354,0,0,0,2014-09-18,2014-09-21,1,0,1,51385,6,0,1,6,31,155,13
31627260,2013-06-05 13:23:32,2,3,66,442,2225,,49036,1,0,9,2013-06-07,2013-06-09,8,0,4,32927,4,1,1,2,50,406,18
29933262,2014-12-05 17:32:56,26,0,215,780,19329,,454169,0,1,9,2014-12-25,2014-12-30,2,0,1,8791,1,0,5,4,8,110,52
26064361,2014-11-16 10:27:54,2,3,66,220,2086,2611.8966,723131,0,0,9,2014-11-29,2014-11-30,2,0,1,8838,1,0,2,2,50,363,25
990858,2014-10-27 00:01:32,2,3,66,348,34849,,868150,0,0,0,2015-05-10,2015-05-18,2,0,1,12682,5,0,1,3,82,230,58
2056212,2014-10-28 18:00:27,2,3,66,220,2086,898.4177,385639,0,1,9,2014-11-26,2014-11-29,2,1,1,11439,1,0,1,4,163,1503,52
27526436,2014-03-23 19:15:06,11,3,205,135,52029,1376.8691,127524,0,1,1,2014-04-02,2014-04-06,2,0,1,8272,1,0,1,2,50,659,86
19702471,2014-06-16 12:42:05,2,3,66,246,50507,2422.9517,558445,0,1,3,2014-07-21,2014-07-29,4,0,1,11359,1,0,4,2,50,358,91
28714600,2014-09-24 08:56:21,2,3,66,363,11076,,932449,0,0,2,2014-11-07,2014-11-08,2,0,1,5270,1,0,2,2,50,695,48
31615286,2013-10-08 15:16:15,18,2,231,81,33174,,22373,0,0,9,2013-10-14,2013-10-15,2,1,1,8242,1,0,1,3,171,61,10
4087648,2014-10-28 12:56:19,28,1,68,480,22836,,980976,0,0,9,2015-10-01,2015-10-04,1,0,1,8747,1,0,2,3,106,107,30
27380735,2013-04-03 18:26:36,2,3,66,348,48862,1083.572,926718,0,1,9,2013-05-24,2013-05-27,2,2,1,8260,1,0,1,2,50,701,92
29825189,2014-07-22 17:12:58,30,4,195,597,51774,,166927,0,0,5,2014-11-15,2014-11-17,2,0,1,8287,1,0,1,2,198,397,25
19277861,2013-06-10 16:02:02,37,1,69,695,25571,,587216,0,0,5,2013-07-10,2013-07-13,2,1,1,8234,1,0,1,6,7,8,37
36904188,2014-09-10 07:04:39,2,3,66,189,54847,1029.2443,886357,0,0,2,2014-09-13,2014-09-16,2,0,1,8268,1,0,2,2,50,682,71
6439142,2013-12-07 04:02:15,2,3,119,0,27731,,1090675,0,0,1,2014-02-01,2014-02-10,1,0,1,60840,6,0,1,3,182,1492,26
16641273,2014-10-08 14:17:31,2,3,66,174,24103,8640.8569,963232,0,0,9,2015-02-01,2015-02-06,2,0,1,20114,6,0,1,3,5,1701,63
16780705,2014-09-06 19:04:52,2,3,181,238,14762,,116534,0,0,1,2014-09-13,2014-09-14,2,0,1,8250,1,0,2,2,50,628,54
10838218,2014-03-04 12:19:13,2,3,66,448,18192,,881832,0,0,9,2014-05-19,2014-05-20,4,0,1,22391,1,0,1,4,146,1547,80
36296448,2014-10-18 16:55:35,2,3,66,348,49455,1553.1062,1013116,0,1,9,2014-12-25,2014-12-29,2,0,1,11439,1,0,1,4,163,1503,65
6623885,2014-10-09 01:55:04,2,3,66,435,5103,,332331,0,0,0,2014-10-09,2014-10-10,4,0,2,44241,8,0,1,2,50,628,19
21988567,2014-09-05 15:17:35,2,3,66,337,34922,,512199,0,1,9,2014-10-03,2014-10-10,2,0,1,11439,1,0,1,4,163,1503,65
32790002,2013-12-20 15:19:46,2,3,66,442,30104,1047.7814,842947,0,1,1,2013-12-21,2013-12-26,1,3,1,8824,1,0,1,4,8,118,86
13461469,2013-09-10 15:19:31,2,3,66,315,22202,480.3658,528077,0,0,9,2013-10-29,2013-11-01,2,0,1,12279,6,0,1,2,50,191,18
2310026,2013-04-29 06:13:03,11,3,57,342,5021,,1090381,0,0,9,2013-05-04,2013-05-05,2,0,1,12206,6,1,1,2,50,628,51
25838054,2013-04-14 12:09:16,24,2,3,50,5703,,1189976,0,0,5,2013-08-18,2013-08-22,2,0,1,8267,1,0,1,2,50,675,70
32678952,2013-06-09 13:29:49,2,3,48,23,14308,,509169,0,0,9,2013-08-23,2013-08-26,2,0,1,8279,1,0,1,2,50,1230,17
492413,2013-07-04 02:01:46,2,3,52,53,41599,,500542,0,0,9,2013-07-11,2013-07-12,1,0,1,12737,5,0,1,6,204,1614,47
11161211,2014-09-18 21:36:40,2,3,66,174,29558,118.8213,921480,0,0,9,2014-09-27,2014-09-28,2,2,1,9147,1,0,1,2,50,367,71
23623289,2013-10-04 11:14:18,2,3,66,220,40105,63.4381,569620,0,0,9,2013-11-01,2013-11-03,2,0,1,44045,3,0,1,2,50,701,83
34672006,2013-06-02 13:33:45,2,3,66,174,9890,6862.0101,912449,0,1,9,2013-09-12,2013-09-13,2,0,1,21292,6,0,1,3,130,1384,82
4515700,2014-02-24 21:56:43,2,3,66,174,17494,5368.2215,877055,0,0,9,2014-04-04,2014-04-10,2,0,1,12209,6,0,2,6,70,19,2
9696981,2013-03-27 08:28:48,2,3,66,335,31206,1380.3597,172189,0,1,1,2013-05-22,2013-05-29,2,0,1,14984,1,0,3,2,50,1457,0
1501962,2013-10-06 08:45:50,2,3,66,348,48862,3834.1789,1171424,1,1,9,2014-02-15,2014-02-20,2,0,1,8788,1,0,1,6,77,2,59
6828359,2013-08-02 21:07:46,2,3,66,184,11740,305.7963,911009,0,0,0,2013-09-06,2013-09-07,2,0,1,23802,6,0,4,2,50,662,28
20464907,2013-09-06 16:33:25,37,1,69,739,23715,,352208,0,0,9,2013-10-01,2013-10-08,1,1,1,468,1,0,1,3,48,153,8
10553254,2013-12-24 12:16:13,28,1,68,335,35892,,992312,0,0,2,2014-06-27,2014-07-01,2,0,1,7795,6,0,1,2,50,1230,40
9363529,2013-06-11 15:12:02,2,3,66,174,16634,1159.5342,192284,0,0,3,2013-07-11,2013-07-12,2,0,1,16427,5,1,1,2,50,1658,42
4948743,2013-08-17 10:06:25,2,3,66,337,6988,1088.3819,775353,0,0,9,2013-11-18,2013-11-24,2,0,1,44045,3,0,1,2,50,701,90
21501995,2014-09-03 13:08:37,2,3,66,189,33796,90.4756,19778,0,0,2,2014-12-19,2014-12-20,2,1,1,8267,1,0,2,2,50,675,56
30347140,2014-12-02 18:48:28,2,3,66,351,35657,172.9875,293552,0,0,8,2014-12-06,2014-12-07,4,0,2,33759,4,0,1,2,50,643,91
8517608,2014-03-27 16:03:07,2,3,66,348,3263,95.4917,975211,1,0,9,2014-10-18,2014-10-19,1,0,1,8287,1,0,2,2,198,397,68
16172819,2013-06-30 03:13:10,11,3,205,385,47462,2426.0478,974868,0,0,0,2013-07-26,2013-07-30,2,2,1,24692,6,0,1,2,50,1241,18
26230993,2014-07-27 10:27:33,2,3,66,337,11682,4442.192,1173116,0,0,0,2015-07-05,2015-07-08,2,0,1,17805,6,0,2,6,105,1409,58
28576534,2014-09-07 00:08:17,2,3,209,187,12365,,548159,0,1,9,2014-10-29,2014-11-02,1,0,1,8791,1,0,4,4,8,110,84
4786981,2014-07-10 21:53:23,8,4,77,462,3492,1606.1157,364988,0,1,9,2014-12-14,2014-12-23,3,0,1,11815,1,0,2,3,5,1701,20
33658326,2014-05-30 13:42:34,2,3,66,448,24848,4568.847,1114389,0,0,9,2014-07-17,2014-07-20,8,0,4,21562,6,0,1,6,199,5,64
2821318,2013-09-08 10:10:14,2,3,198,208,54488,,85821,1,0,9,2013-10-17,2013-10-21,2,0,1,5405,6,0,1,4,8,126,31
53696,2014-06-05 05:19:02,2,3,66,363,46968,1639.0835,191346,0,0,9,2014-10-17,2014-10-20,2,0,1,12257,6,0,1,4,51,1509,5
26685327,2014-04-02 00:30:03,23,1,1,395,29254,4283.5926,138214,1,1,9,2014-06-06,2014-06-16,2,0,1,7635,3,0,1,2,50,675,56
7742382,2013-03-18 20:36:45,2,3,66,258,4687,1244.4452,1079794,0,0,9,2013-03-25,2013-03-26,4,2,2,28514,6,0,4,2,50,1457,89
6345164,2014-10-12 14:36:04,2,3,5,5,15311,,824823,0,0,1,2014-10-15,2014-10-16,2,0,1,8785,1,0,5,6,105,35,99
30186968,2014-03-13 23:41:31,2,3,194,38,42328,,1124279,0,0,9,2014-04-28,2014-05-01,3,0,1,8819,1,0,1,3,168,1242,47
18500235,2014-06-16 18:54:10,2,3,156,634,32671,,947505,0,0,9,2014-06-19,2014-06-21,4,1,2,11938,1,0,2,4,8,126,31
14168519,2014-09-25 06:25:48,2,3,57,342,5021,,270255,0,0,9,2015-01-16,2015-01-18,2,0,1,8260,1,0,1,2,50,701,47
29253166,2014-10-27 00:23:21,24,2,3,50,5703,,1125289,0,0,3,2014-11-02,2014-11-04,3,0,1,8806,1,0,2,6,105,22,99
11370874,2014-01-14 13:23:03,34,3,205,354,12912,,544245,1,0,9,2014-01-20,2014-01-22,2,0,1,26242,6,0,2,2,198,391,68
23984391,2014-05-08 02:10:43,35,2,70,47,38002,,789605,1,1,1,2014-05-26,2014-05-28,2,0,1,347,1,0,1,3,182,52,76
25553218,2013-09-05 23:10:09,2,3,66,462,49272,2724.1583,315615,0,0,9,2013-09-22,2013-09-23,2,0,1,28514,6,0,1,2,50,1457,22
8616768,2014-12-14 18:54:30,2,3,66,174,9351,311.841,89966,0,0,9,2014-12-26,2014-12-28,2,0,1,5962,3,0,2,2,50,365,18
36257991,2013-07-27 00:02:26,37,1,69,772,2058,,871900,0,1,9,2013-09-06,2013-09-09,2,0,1,8745,1,0,1,6,204,27,95
11808332,2014-08-04 12:43:25,30,4,195,548,31806,,969758,0,0,5,2014-08-04,2014-08-07,3,0,2,20589,6,0,1,6,180,2111,20
36781916,2014-07-13 23:12:39,37,1,69,778,1062,,422048,0,1,9,2014-11-09,2014-11-19,2,0,1,11435,1,0,1,4,67,203,63
31935317,2013-08-25 10:55:12,2,3,66,351,54857,1727.4662,859484,0,0,0,2013-10-07,2013-10-08,3,0,1,8250,1,0,1,2,50,628,54
3562538,2014-06-17 17:01:38,27,2,167,47,24709,,846819,0,0,9,2014-09-16,2014-09-18,1,1,1,8822,1,0,1,3,130,91,30
6291690,2014-10-27 18:31:58,13,1,46,347,1589,,698749,0,0,4,2014-10-29,2014-10-31,1,0,1,8293,1,0,1,6,46,39,78
7433668,2014-08-13 07:14:37,11,3,205,155,40095,4951.7272,170818,1,0,5,2015-06-18,2015-06-21,2,0,1,55223,6,0,1,6,204,941,36
23073867,2014-05-05 20:09:49,2,3,66,442,28620,5478.4741,901013,1,0,9,2014-07-17,2014-07-19,2,0,1,12706,5,0,1,6,204,1466,64
26400987,2014-10-11 18:28:36,2,3,66,348,47997,1586.4021,497992,0,1,0,2014-12-24,2014-12-29,2,0,1,8814,1,0,1,4,51,197,80
22128768,2014-02-08 17:56:39,2,3,66,448,30687,8512.7404,1016665,0,0,9,2014-03-29,2014-04-04,2,0,1,41379,6,0,3,3,104,45,82
4834765,2014-01-31 05:14:58,11,3,205,343,12170,2398.4793,483402,0,0,1,2014-02-13,2014-02-14,2,0,1,11629,1,0,2,2,198,370,55
4445338,2014-11-13 18:53:45,24,2,3,50,5703,,695146,0,0,1,2015-01-10,2015-01-12,1,0,1,20324,6,0,1,3,126,232,40
24552996,2013-04-14 18:36:58,2,3,66,337,27268,2545.1221,479241,0,0,1,2013-04-23,2013-04-25,2,1,1,3651,3,1,1,2,50,1230,51
13868684,2013-04-28 14:08:35,2,3,66,322,44140,4204.8893,606025,0,0,9,2013-06-25,2013-06-30,2,0,1,8253,1,0,1,6,70,19,70
16201962,2014-10-14 03:46:00,2,3,66,447,30858,,1051235,0,1,9,2015-04-07,2015-04-10,2,0,1,8277,1,0,1,2,50,412,91
16374291,2014-09-24 07:30:25,2,3,209,221,49618,,280728,1,0,2,2014-12-22,2015-01-02,7,2,1,8268,1,0,1,2,50,682,5
15550714,2014-03-11 22:31:45,2,3,66,340,43356,650.0519,518033,0,0,1,2014-06-02,2014-06-07,2,4,1,12132,1,0,1,2,50,366,10
12797089,2014-10-22 15:33:41,30,4,195,548,56440,,836432,0,0,5,2015-04-05,2015-04-06,2,0,1,24015,6,0,2,6,77,1885,62
29098162,2014-03-22 15:24:46,24,2,3,50,5703,,723288,0,0,4,2014-04-02,2014-04-05,1,0,1,8502,6,0,1,3,106,107,47
6580573,2014-09-12 21:32:17,24,2,3,42,52363,,235370,0,0,9,2014-11-16,2014-11-21,5,0,2,54517,6,0,1,2,50,411,83
8893056,2014-09-09 22:05:31,2,3,66,442,76,1069.1325,1008212,0,1,9,2014-12-25,2014-12-29,2,0,1,8250,1,0,5,2,50,628,1
28838870,2014-08-09 11:42:34,24,2,3,77,55529,,42209,0,0,4,2014-08-31,2014-09-03,2,0,1,1725,1,0,1,3,182,1493,92
26865943,2014-08-08 23:41:11,2,3,66,174,5941,75.5456,667457,0,0,9,2014-08-17,2014-08-19,2,0,1,9147,1,0,1,2,50,367,49
23132269,2014-09-28 01:38:22,2,3,66,174,49660,2386.8886,1107548,1,0,2,2015-01-11,2015-01-15,2,0,1,11938,1,0,2,4,8,126,65
29666915,2013-10-11 18:03:10,2,3,66,226,42300,249.1938,975160,0,0,0,2013-10-12,2013-10-13,2,1,1,8793,1,0,1,2,50,677,48
4241627,2014-10-04 15:48:52,2,3,66,174,26232,0.6174,167200,0,0,9,2014-10-11,2014-10-12,2,0,1,8279,1,0,1,2,50,1230,97
25999958,2014-09-28 15:49:25,2,3,66,226,2903,665.5767,534509,0,0,5,2015-07-13,2015-07-14,2,0,1,32940,4,0,2,2,50,712,33
23140428,2014-04-26 12:57:24,2,3,66,174,26220,2464.6334,1132108,0,0,0,2014-07-12,2014-07-13,2,0,1,7635,3,0,1,2,50,675,56
36168141,2014-03-26 19:20:48,2,3,66,314,30468,196.66400000000002,552700,1,0,2,2014-04-18,2014-04-20,4,0,2,12233,6,0,3,2,50,675,69
14885204,2014-04-23 06:25:10,2,3,66,403,4581,68.1109,1136564,1,0,9,2014-04-23,2014-04-24,2,0,1,8793,1,0,1,2,50,677,77
33321457,2013-07-15 09:03:13,2,3,66,356,18752,888.5343,28315,0,0,9,2013-07-19,2013-07-20,2,1,1,293,1,0,1,2,50,1631,76
20158321,2013-09-03 04:12:58,2,3,66,462,50870,4809.1757,653145,0,1,9,2014-06-18,2014-06-18,2,2,1,8863,1,0,1,0,140,59,26
36443705,2014-10-01 04:54:09,2,3,63,479,48541,,366523,0,0,9,2014-10-03,2014-10-05,3,0,1,11623,1,0,1,6,204,1449,58
3199631,2013-08-29 10:28:00,2,3,66,346,31371,226.1642,1095162,0,0,5,2013-10-05,2013-10-08,1,1,5,12215,6,0,1,2,50,365,40
26687000,2014-01-19 17:52:00,2,3,66,143,130,208.7893,142185,0,0,9,2014-01-24,2014-01-25,2,0,1,11993,1,0,1,2,50,438,5
33568623,2013-09-29 12:04:53,2,3,66,174,9222,3224.2015,812960,0,1,3,2014-01-06,2014-01-09,0,0,1,19797,1,0,1,4,163,1933,77
4349419,2014-08-06 16:03:50,17,1,133,31,31885,,448624,1,0,0,2015-07-19,2015-07-25,2,2,1,12233,6,0,1,2,50,675,55
24952032,2014-11-13 12:36:54,2,3,66,174,16878,185.9595,667931,0,0,9,2014-11-13,2014-11-14,1,0,1,12826,5,0,1,2,50,1230,16
37438497,2014-05-20 06:47:25,2,3,66,184,15359,1188.083,396701,1,1,2,2014-06-23,2014-06-27,2,0,1,5576,3,0,1,4,8,118,55
9022882,2014-06-09 23:28:35,2,3,66,311,51943,,228714,0,0,9,2014-06-26,2014-06-28,2,0,1,45327,6,0,2,2,50,675,56
34044050,2014-07-22 00:12:30,24,2,3,50,15933,,1179314,0,0,3,2014-08-22,2014-08-23,2,1,1,23436,1,0,2,3,162,1150,46
34066718,2014-06-26 19:51:45,2,3,66,220,2086,94.3924,34906,0,0,9,2014-06-28,2014-06-29,2,2,1,28491,6,0,1,2,50,702,83
8786234,2014-11-15 06:26:25,2,3,5,9,43175,,642788,0,0,9,2014-11-30,2014-12-02,1,0,1,8263,1,0,1,6,17,23,97
35229396,2013-04-30 20:35:27,23,1,1,149,35448,862.0675,534696,0,0,0,2013-06-23,2013-06-25,2,1,1,20126,6,0,1,6,70,1905,43
17116614,2014-05-03 14:01:16,2,3,66,351,39058,10.2291,964847,0,0,9,2014-05-03,2014-05-04,1,0,1,3291,3,0,2,2,50,639,91
9275924,2014-12-30 12:33:10,11,3,205,155,23672,7010.9285,1134574,0,0,5,2015-04-01,2015-04-05,2,0,1,22254,6,1,1,0,34,1391,82
11103781,2014-07-21 14:13:18,13,1,46,172,9688,,691084,0,0,3,2014-09-14,2014-09-15,2,0,1,1493,1,0,1,2,50,587,32
14709215,2014-09-08 00:42:43,24,2,3,50,5703,,635743,0,0,0,2014-09-09,2014-09-11,2,0,1,8253,1,0,1,6,70,19,76
34344385,2014-09-02 19:38:11,2,3,66,174,52276,189.8314,990476,0,0,2,2014-11-04,2014-11-07,1,0,1,24288,6,0,2,2,50,361,41
13564055,2014-12-19 15:26:38,2,3,66,220,43026,1539.9545,850195,0,0,9,2015-02-18,2015-02-23,2,2,1,30790,4,0,1,2,50,671,68
26202439,2014-08-17 15:07:18,2,3,66,340,43356,1538.7852,1101720,0,0,9,2014-12-30,2015-01-06,1,0,1,21059,6,0,1,4,8,110,83
23864076,2013-06-28 09:03:37,2,3,66,363,2495,409.0372,328580,0,1,9,2013-08-07,2013-08-09,1,0,1,8230,1,0,1,2,50,637,95
36012181,2014-12-28 20:04:09,13,1,46,171,31780,4863.7904,1117405,0,0,3,2015-03-31,2015-04-03,2,0,1,11353,1,0,1,2,50,699,90
5396485,2014-07-29 19:27:57,11,3,205,155,13951,149.8137,727147,0,0,0,2014-08-08,2014-08-09,2,2,1,1835,1,0,3,2,198,378,10
31569944,2013-12-15 20:01:21,2,3,66,356,22202,5616.3699,1145687,1,0,0,2014-01-01,2014-01-05,2,0,1,18046,1,0,2,6,105,1808,67
30129718,2014-06-10 13:39:05,2,3,66,442,35390,1221.4839,960009,0,1,9,2014-07-01,2014-07-04,2,1,1,8291,1,0,1,2,50,191,68
13461355,2013-05-08 19:29:16,2,3,66,226,42300,457.0075,527645,0,0,9,2013-05-16,2013-05-17,1,0,1,12016,1,0,2,2,50,741,94
16758090,2013-08-26 13:11:59,11,3,205,385,46963,1874.8833,58040,0,0,0,2013-10-04,2013-10-05,4,0,1,12947,5,0,3,2,198,371,28
2185207,2014-06-23 22:00:02,24,2,3,57,4693,,754418,0,0,1,2014-08-09,2014-08-10,1,0,1,8747,1,0,1,3,106,107,90
11132757,2014-08-03 09:51:40,2,3,66,337,48138,905.7324,822585,0,0,9,2014-09-02,2014-09-08,2,0,1,8268,1,0,2,2,50,682,49
5982763,2014-08-07 11:30:58,2,3,66,435,48227,,1104636,0,0,1,2014-10-25,2014-10-30,5,3,1,14846,1,1,1,2,50,674,90
520716,2014-08-01 10:31:45,2,3,66,348,48862,2454.7439,596336,0,0,9,2014-08-16,2014-08-17,2,0,1,8254,1,0,2,2,50,365,98
11076464,2014-12-05 22:08:31,8,4,77,824,41770,,607194,1,1,9,2015-03-02,2015-03-12,2,0,1,18569,1,0,4,3,182,83,63
